scenario,mechanism,epoch,occupancy,rejected,expired
expiry_cliff,five_maturity_lanes,0,35,0.0,0
expiry_cliff,five_maturity_lanes,64,70,0.0,0
expiry_cliff,five_maturity_lanes,128,105,0.0,0
expiry_cliff,five_maturity_lanes,192,140,0.0,0
expiry_cliff,five_maturity_lanes,256,157,600.0,18
expiry_cliff,five_maturity_lanes,320,174,0.0,18
expiry_cliff,five_maturity_lanes,384,191,0.0,18
expiry_cliff,five_maturity_lanes,448,208,0.0,18
expiry_cliff,five_maturity_lanes,512,225,0.0,18
expiry_cliff,five_maturity_lanes,576,242,0.0,18
expiry_cliff,five_maturity_lanes,640,259,0.0,18
expiry_cliff,five_maturity_lanes,704,276,0.0,18
expiry_cliff,five_maturity_lanes,768,293,0.0,18
expiry_cliff,five_maturity_lanes,832,310,0.0,18
expiry_cliff,five_maturity_lanes,896,327,0.0,18
expiry_cliff,five_maturity_lanes,960,344,0.0,18
expiry_cliff,five_maturity_lanes,1024,349,0.0,30
expiry_cliff,five_maturity_lanes,1088,354,0.0,30
expiry_cliff,five_maturity_lanes,1152,359,0.0,30
expiry_cliff,five_maturity_lanes,1216,364,0.0,30
expiry_cliff,five_maturity_lanes,1280,369,0.0,30
expiry_cliff,five_maturity_lanes,1344,374,0.0,30
expiry_cliff,five_maturity_lanes,1408,379,0.0,30
expiry_cliff,five_maturity_lanes,1472,384,0.0,30
expiry_cliff,five_maturity_lanes,1536,389,0.0,30
expiry_cliff,five_maturity_lanes,1600,394,0.0,30
expiry_cliff,five_maturity_lanes,1664,399,0.0,30
expiry_cliff,five_maturity_lanes,1728,404,0.0,30
expiry_cliff,five_maturity_lanes,1792,409,0.0,30
expiry_cliff,five_maturity_lanes,1856,414,0.0,30
expiry_cliff,five_maturity_lanes,1920,419,0.0,30
expiry_cliff,five_maturity_lanes,1984,424,0.0,30
expiry_cliff,five_maturity_lanes,2048,394,0.0,30
expiry_cliff,five_maturity_lanes,2112,364,0.0,30
expiry_cliff,five_maturity_lanes,2176,334,0.0,30
expiry_cliff,five_maturity_lanes,2240,304,0.0,30
expiry_cliff,five_maturity_lanes,2304,292,0.0,12
expiry_cliff,five_maturity_lanes,2368,280,0.0,12
expiry_cliff,five_maturity_lanes,2432,268,0.0,12
expiry_cliff,five_maturity_lanes,2496,256,0.0,12
expiry_cliff,five_maturity_lanes,2560,244,0.0,12
expiry_cliff,five_maturity_lanes,2624,232,0.0,12
expiry_cliff,five_maturity_lanes,2688,220,0.0,12
expiry_cliff,five_maturity_lanes,2752,208,0.0,12
expiry_cliff,five_maturity_lanes,2816,196,0.0,12
expiry_cliff,five_maturity_lanes,2880,184,0.0,12
expiry_cliff,five_maturity_lanes,2944,172,0.0,12
expiry_cliff,five_maturity_lanes,3008,160,0.0,12
expiry_cliff,five_maturity_lanes,3072,160,0.0,0
expiry_cliff,five_maturity_lanes,3136,160,0.0,0
expiry_cliff,five_maturity_lanes,3200,160,0.0,0
expiry_cliff,five_maturity_lanes,3264,160,0.0,0
expiry_cliff,five_maturity_lanes,3328,160,0.0,0
expiry_cliff,five_maturity_lanes,3392,160,0.0,0
expiry_cliff,five_maturity_lanes,3456,160,0.0,0
expiry_cliff,five_maturity_lanes,3520,160,0.0,0
expiry_cliff,five_maturity_lanes,3584,160,0.0,0
expiry_cliff,five_maturity_lanes,3648,160,0.0,0
expiry_cliff,five_maturity_lanes,3712,160,0.0,0
expiry_cliff,five_maturity_lanes,3776,160,0.0,0
expiry_cliff,five_maturity_lanes,3840,160,0.0,0
expiry_cliff,five_maturity_lanes,3904,160,0.0,0
expiry_cliff,five_maturity_lanes,3968,160,0.0,0
expiry_cliff,five_maturity_lanes,4032,160,0.0,0
expiry_cliff,five_maturity_lanes,4096,155,0.0,5
expiry_cliff,five_maturity_lanes,4160,150,0.0,5
expiry_cliff,five_maturity_lanes,4224,145,0.0,5
expiry_cliff,five_maturity_lanes,4288,140,0.0,5
expiry_cliff,five_maturity_lanes,4352,135,0.0,5
expiry_cliff,five_maturity_lanes,4416,130,0.0,5
expiry_cliff,five_maturity_lanes,4480,125,0.0,5
expiry_cliff,five_maturity_lanes,4544,120,0.0,5
expiry_cliff,five_maturity_lanes,4608,115,0.0,5
expiry_cliff,five_maturity_lanes,4672,110,0.0,5
expiry_cliff,five_maturity_lanes,4736,105,0.0,5
expiry_cliff,five_maturity_lanes,4800,100,0.0,5
expiry_cliff,five_maturity_lanes,4864,95,0.0,5
expiry_cliff,five_maturity_lanes,4928,90,0.0,5
expiry_cliff,five_maturity_lanes,4992,85,0.0,5
expiry_cliff,five_maturity_lanes,5056,80,0.0,5
expiry_cliff,five_maturity_lanes,5120,75,0.0,5
expiry_cliff,five_maturity_lanes,5184,70,0.0,5
expiry_cliff,five_maturity_lanes,5248,65,0.0,5
expiry_cliff,five_maturity_lanes,5312,60,0.0,5
expiry_cliff,five_maturity_lanes,5376,55,0.0,5
expiry_cliff,five_maturity_lanes,5440,50,0.0,5
expiry_cliff,five_maturity_lanes,5504,45,0.0,5
expiry_cliff,five_maturity_lanes,5568,40,0.0,5
expiry_cliff,five_maturity_lanes,5632,35,0.0,5
expiry_cliff,five_maturity_lanes,5696,30,0.0,5
expiry_cliff,five_maturity_lanes,5760,25,0.0,5
expiry_cliff,five_maturity_lanes,5824,20,0.0,5
expiry_cliff,five_maturity_lanes,5888,15,0.0,5
expiry_cliff,five_maturity_lanes,5952,10,0.0,5
expiry_cliff,five_maturity_lanes,6016,5,0.0,5
expiry_cliff,five_maturity_lanes,6080,0,0.0,5
